,Unnamed: 0,gameId,teamId,teamCity,teamName,teamTricode,teamSlug,minutes,estimatedOffensiveRating,offensiveRating,estimatedDefensiveRating,defensiveRating,estimatedNetRating,netRating,assistPercentage,assistToTurnover,assistRatio,offensiveReboundPercentage,defensiveReboundPercentage,reboundPercentage,estimatedTeamTurnoverPercentage,turnoverRatio,effectiveFieldGoalPercentage,trueShootingPercentage,usagePercentage,estimatedUsagePercentage,estimatedPace,pace,pacePer40,possessions,PIE
470,0,22201105,1610612758,Sacramento,Kings,SAC,kings,240:00,132.2,139.2,124.8,128.3,7.4,10.9,0.617,7.25,21.3,0.233,0.63,0.438,3.918,4.1,0.601,0.655,1.0,0.2,101.92,98.0,81.67,97.0,0.523
471,1,22201105,1610612756,Phoenix,Suns,PHX,suns,240:00,124.8,128.3,132.2,139.2,-7.4,-10.9,0.688,2.75,22.5,0.37,0.767,0.562,11.792,12.1,0.59,0.624,1.0,0.197,101.92,98.0,81.67,99.0,0.477
472,0,22201097,1610612738,Boston,Celtics,BOS,celtics,240:00,111.8,115.4,90.8,91.3,21.0,24.0,0.636,1.87,19.4,0.231,0.837,0.525,13.972,14.4,0.57,0.592,1.0,0.196,106.02,104.0,86.67,104.0,0.593
473,1,22201097,1610612754,Indiana,Pacers,IND,pacers,240:00,90.8,91.3,111.8,115.4,-21.0,-24.0,0.615,1.41,17.8,0.163,0.769,0.475,16.24,16.3,0.488,0.507,1.0,0.199,106.02,104.0,86.67,104.0,0.407
474,0,2022200467,1612709909,Delaware,Blue Coats,DEL,blue-coats,240:00,103.2,100.0,105.6,103.6,-2.4,-3.6,0.548,1.21,15.2,0.362,0.735,0.517,17.824,17.3,0.471,0.502,1.0,0.207,107.28,110.0,91.67,110.0,0.408
475,1,2022200467,1612709910,Fort Wayne,Mad Ants,FWN,mad-ants,240:00,105.6,103.6,103.2,100.0,2.4,3.6,0.795,1.67,23.2,0.265,0.638,0.483,19.452,19.1,0.544,0.6,1.0,0.205,107.28,110.0,91.67,110.0,0.592
476,0,2022200471,1612709914,Stockton,Kings,STO,kings,240:00,114.4,109.4,102.1,98.1,12.3,11.3,0.714,1.58,20.9,0.271,0.88,0.582,18.745,17.9,0.564,0.615,1.0,0.206,101.6,106.0,88.33,106.0,0.564
477,1,2022200471,1612709931,Mexico City,Capitanes,MXC,capitanes,240:00,102.1,98.1,114.4,109.4,-12.3,-11.3,0.75,1.58,21.8,0.12,0.729,0.418,18.657,17.9,0.571,0.585,1.0,0.202,101.6,106.0,88.33,106.0,0.436
478,0,22201100,1610612763,Memphis,Grizzlies,MEM,grizzlies,240:00,143.6,148.0,111.5,110.7,32.1,37.4,0.632,3.27,24.6,0.237,0.75,0.512,10.46,10.8,0.747,0.761,1.0,0.198,103.7,102.5,85.42,102.0,0.62
479,1,22201100,1610612745,Houston,Rockets,HOU,rockets,240:00,111.5,110.7,143.6,148.0,-32.1,-37.4,0.532,1.56,18.2,0.25,0.763,0.488,15.649,15.5,0.58,0.592,1.0,0.198,103.7,102.5,85.42,103.0,0.38
480,0,22201103,1610612744,Golden State,Warriors,GSW,warriors,240:00,120.5,120.0,113.2,110.9,7.4,9.1,0.643,2.45,19.8,0.224,0.907,0.543,11.049,11.0,0.58,0.609,1.0,0.201,99.26,100.5,83.75,100.0,0.515
481,1,22201103,1610612755,Philadelphia,76ers,PHI,sixers,240:00,113.2,110.9,120.5,120.0,-7.4,-9.1,0.605,2.3,18.3,0.093,0.776,0.457,10.105,9.9,0.538,0.602,1.0,0.198,99.26,100.5,83.75,101.0,0.485
482,0,22201101,1610612742,Dallas,Mavericks,DAL,mavericks,240:00,110.6,110.1,113.7,115.8,-3.1,-5.7,0.61,2.27,19.1,0.156,0.8,0.495,11.161,11.1,0.542,0.576,1.0,0.199,100.72,100.0,83.33,99.0,0.458
483,1,22201101,1610612766,Charlotte,Hornets,CHA,hornets,240:00,113.7,115.8,110.6,110.1,3.1,5.7,0.744,4.0,22.7,0.2,0.844,0.505,7.776,7.9,0.545,0.58,1.0,0.197,100.72,100.0,83.33,101.0,0.542
484,0,22201102,1610612762,Utah,Jazz,UTA,jazz,240:00,105.5,107.4,130.9,132.1,-25.4,-24.7,0.7,2.55,17.7,0.333,0.723,0.491,10.004,10.2,0.438,0.488,1.0,0.2,110.0,108.5,90.42,108.0,0.368
485,1,22201102,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,130.9,132.1,105.5,107.4,25.4,24.7,0.764,3.23,26.1,0.277,0.667,0.509,11.814,11.9,0.667,0.679,1.0,0.198,110.0,108.5,90.42,109.0,0.632
486,0,22201099,1610612761,Toronto,Raptors,TOR,raptors,240:00,117.1,121.6,96.8,102.1,20.3,19.5,0.61,2.27,17.8,0.415,0.738,0.558,10.917,11.3,0.516,0.563,1.0,0.199,100.48,96.0,80.0,97.0,0.573
487,1,22201099,1610612765,Detroit,Pistons,DET,pistons,240:00,96.8,102.1,117.1,121.6,-20.3,-19.5,0.676,1.05,17.5,0.262,0.585,0.442,21.956,23.2,0.507,0.563,1.0,0.198,100.48,96.0,80.0,95.0,0.427
488,0,22201106,1610612747,Los Angeles,Lakers,LAL,lakers,240:00,118.0,119.6,112.9,113.3,5.1,6.3,0.476,1.82,14.9,0.346,0.731,0.538,11.188,11.3,0.527,0.561,1.0,0.199,98.34,97.5,81.25,97.0,0.533
489,1,22201106,1610612760,Oklahoma City,Thunder,OKC,thunder,240:00,112.9,113.3,118.0,119.6,-5.1,-6.3,0.525,2.1,16.0,0.269,0.654,0.462,10.167,10.2,0.511,0.553,1.0,0.199,98.34,97.5,81.25,98.0,0.467
490,0,2022200470,1612709904,Sioux Falls,Skyforce,SXF,skyforce,240:00,116.2,113.3,105.5,100.0,10.7,13.3,0.667,1.45,22.2,0.256,0.82,0.559,21.484,21.0,0.651,0.658,1.0,0.201,100.94,105.0,87.5,105.0,0.528
491,1,2022200470,1612709926,Memphis,Hustle,MHU,hustle,240:00,105.5,100.0,116.2,113.3,-10.7,-13.3,0.886,1.94,22.7,0.18,0.744,0.441,16.084,15.2,0.5,0.587,1.0,0.209,100.94,105.0,87.5,105.0,0.472
492,0,22201104,1610612757,Portland,Trail Blazers,POR,blazers,240:00,96.1,100.0,129.0,126.5,-32.9,-26.5,0.622,1.64,17.6,0.24,0.676,0.425,14.011,14.6,0.465,0.511,1.0,0.196,98.04,97.0,80.83,96.0,0.373
493,1,22201104,1610612741,Chicago,Bulls,CHI,bulls,240:00,129.0,126.5,96.1,100.0,32.9,26.5,0.688,1.94,23.5,0.324,0.76,0.575,17.679,17.3,0.673,0.688,1.0,0.198,98.04,97.0,80.83,98.0,0.627
494,0,22201098,1610612764,Washington,Wizards,WAS,wizards,240:00,135.4,138.8,122.0,124.0,13.4,14.8,0.569,2.9,21.4,0.179,0.717,0.489,9.956,10.2,0.688,0.705,1.0,0.192,101.02,99.0,82.5,98.0,0.55
495,1,22201098,1610612759,San Antonio,Spurs,SAS,spurs,240:00,122.0,124.0,135.4,138.8,-13.4,-14.8,0.686,7.0,23.7,0.283,0.821,0.511,4.921,5.0,0.569,0.576,1.0,0.197,101.02,99.0,82.5,100.0,0.45
496,0,2022200468,1612709922,Greensboro,Swarm,GBO,swarm,240:00,115.9,110.3,113.1,110.5,2.9,-0.2,0.684,1.44,19.0,0.245,0.704,0.485,17.682,16.8,0.53,0.636,1.0,0.204,102.2,106.0,88.33,107.0,0.512
497,1,2022200468,1612709920,Raptors,905,RAP,905,240:00,113.1,110.5,115.9,110.3,-2.9,0.2,0.595,1.56,17.8,0.296,0.755,0.515,15.595,15.2,0.511,0.582,1.0,0.209,102.2,106.0,88.33,105.0,0.488
498,0,22201094,1610612751,Brooklyn,Nets,BKN,nets,240:00,114.1,117.5,119.0,119.6,-4.9,-2.1,0.615,1.5,18.1,0.341,0.68,0.521,16.019,16.5,0.556,0.614,1.0,0.2,98.66,97.0,80.83,97.0,0.51
499,1,22201094,1610612739,Cleveland,Cavaliers,CLE,cavaliers,240:00,119.0,119.6,114.1,117.5,4.9,2.1,0.571,2.4,17.9,0.32,0.659,0.479,10.263,10.3,0.539,0.577,1.0,0.199,98.66,97.0,80.83,97.0,0.49
500,0,2022200465,1612709930,G League,Ignite,GLI,ignite,240:00,97.3,97.9,105.6,103.1,-8.3,-5.2,0.5,0.94,13.8,0.264,0.591,0.445,18.634,18.8,0.482,0.53,1.0,0.205,95.66,96.5,80.42,96.0,0.485
501,1,2022200465,1612709889,Oklahoma City,Blue,OKL,blue,240:00,105.6,103.1,97.3,97.9,8.3,5.2,0.444,1.45,12.0,0.409,0.736,0.555,11.613,11.3,0.396,0.469,1.0,0.206,95.66,96.5,80.42,97.0,0.515
502,0,2022200462,1612709908,Rio Grande Valley,Vipers,RGV,vipers,240:00,114.9,115.2,114.0,105.7,0.9,9.5,0.66,2.07,20.6,0.309,0.708,0.495,14.248,14.3,0.545,0.58,1.0,0.2,101.32,105.0,87.5,105.0,0.524
503,1,2022200462,1612709902,Santa Cruz,Warriors,SCW,warriors,240:00,114.0,105.7,114.9,115.2,-0.9,-9.5,0.622,1.0,17.4,0.292,0.691,0.505,23.624,21.9,0.577,0.643,1.0,0.212,101.32,105.0,87.5,105.0,0.476
504,0,2022200460,1612709925,Osceola,Magic,OSC,magic,203:20,130.4,119.3,117.1,113.4,13.3,5.9,0.457,1.0,13.9,0.462,0.705,0.59,21.075,19.3,0.581,0.641,1.0,0.211,91.66,97.38,81.15,83.0,0.552
505,1,2022200460,1612709921,Long Island,Nets,LIN,nets,203:20,117.1,113.4,130.4,119.3,-13.3,-5.9,0.618,1.5,18.5,0.295,0.538,0.41,17.632,17.1,0.561,0.593,1.0,0.203,91.66,97.38,81.15,82.0,0.448
506,0,2022200461,1612709915,Maine,Celtics,MNE,celtics,240:00,120.9,118.3,99.9,102.1,21.0,16.2,0.644,1.93,21.8,0.302,0.694,0.533,16.491,16.1,0.582,0.618,1.0,0.204,94.02,94.0,78.33,93.0,0.625
507,1,2022200461,1612709919,Westchester,Knicks,WES,knicks,240:00,99.9,102.1,120.9,118.3,-21.0,-16.2,0.526,2.5,15.4,0.306,0.698,0.467,8.241,8.4,0.449,0.475,1.0,0.2,94.02,94.0,78.33,95.0,0.375
508,0,2022200458,1612709928,Capital City,Go-Go,CCG,go-go,240:00,115.0,112.9,100.9,102.0,14.1,10.9,0.65,2.36,19.4,0.241,0.763,0.513,11.093,10.9,0.516,0.587,1.0,0.207,101.12,101.5,84.58,101.0,0.552
509,1,2022200458,1612709927,Wisconsin,Herd,WIS,herd,240:00,100.9,102.0,115.0,112.9,-14.1,-10.9,0.683,2.55,19.8,0.237,0.759,0.487,10.671,10.8,0.49,0.509,1.0,0.202,101.12,101.5,84.58,102.0,0.448
510,0,22201095,1610612740,New Orleans,Pelicans,NOP,pelicans,240:00,109.9,111.7,93.2,95.0,16.8,16.6,0.578,2.36,18.4,0.283,0.894,0.57,10.516,10.7,0.515,0.55,1.0,0.197,103.82,102.0,85.0,103.0,0.593
511,1,22201095,1610612766,Charlotte,Hornets,CHA,hornets,240:00,93.2,95.0,109.9,111.7,-16.8,-16.6,0.632,1.41,18.3,0.106,0.717,0.43,16.498,16.8,0.512,0.533,1.0,0.198,103.82,102.0,85.0,101.0,0.407
512,0,22201093,1610612753,Orlando,Magic,ORL,magic,240:00,106.5,111.0,106.6,108.2,-0.1,2.8,0.625,1.56,18.2,0.26,0.712,0.49,15.349,16.0,0.534,0.577,1.0,0.194,101.84,99.0,82.5,100.0,0.513
513,1,22201093,1610612752,New York,Knicks,NYK,knicks,240:00,106.6,108.2,106.5,111.0,0.1,-2.8,0.703,2.0,18.8,0.288,0.74,0.51,13.073,13.3,0.489,0.533,1.0,0.201,101.84,99.0,82.5,98.0,0.487
514,0,2022200459,1612709893,Cleveland,Charge,CLC,charge,240:00,115.6,111.3,105.9,104.1,9.8,7.2,0.625,1.47,19.2,0.283,0.755,0.526,18.201,17.5,0.565,0.611,1.0,0.201,94.4,97.0,80.83,97.0,0.533
515,1,2022200459,1612709917,Grand Rapids,Gold,GRG,gold,240:00,105.9,104.1,115.6,111.3,-9.8,-7.2,0.561,1.64,17.9,0.245,0.717,0.474,14.675,14.4,0.523,0.553,1.0,0.201,94.4,97.0,80.83,97.0,0.467
516,0,22201096,1610612746,LA,Clippers,LAC,clippers,240:00,127.3,132.3,106.2,108.2,21.0,24.0,0.723,2.27,24.0,0.308,0.66,0.511,15.03,15.6,0.667,0.684,1.0,0.195,99.32,96.5,80.42,96.0,0.635
517,1,22201096,1610612760,Oklahoma City,Thunder,OKC,thunder,240:00,106.2,108.2,127.3,132.3,-21.0,-24.0,0.585,1.71,17.7,0.34,0.692,0.489,14.164,14.4,0.511,0.537,1.0,0.2,99.32,96.5,80.42,97.0,0.365
518,0,2022200464,1612709903,Salt Lake City,Stars,SLC,stars,240:00,128.8,125.2,99.1,100.0,29.6,25.2,0.608,1.11,20.8,0.444,0.766,0.65,26.913,26.2,0.693,0.744,1.0,0.205,105.98,107.0,89.17,107.0,0.678
519,1,2022200464,1612709890,Austin,Spurs,AUS,spurs,240:00,99.1,100.0,128.8,125.2,-29.6,-25.2,0.541,1.54,14.6,0.234,0.556,0.35,12.046,12.1,0.443,0.515,1.0,0.205,105.98,107.0,89.17,107.0,0.322
520,0,2022200466,1612709924,Ontario,Clippers,ONT,clippers,240:00,126.1,128.0,120.7,122.5,5.5,5.5,0.51,2.0,18.8,0.318,0.698,0.526,12.81,13.0,0.603,0.643,1.0,0.203,102.54,101.0,84.17,100.0,0.532
521,1,2022200466,1612709918,Texas,Legends,TEX,legends,240:00,120.7,122.5,126.1,128.0,-5.5,-5.5,0.51,2.08,17.9,0.302,0.682,0.474,11.583,11.8,0.589,0.609,1.0,0.201,102.54,101.0,84.17,102.0,0.468
522,0,2022200463,1612709923,Windy City,Bulls,WCB,bulls,240:00,128.8,127.3,119.4,117.3,9.4,9.9,0.457,2.33,16.4,0.298,0.679,0.505,9.202,9.1,0.579,0.644,1.0,0.206,97.04,98.5,82.08,99.0,0.556
523,1,2022200463,1612709929,College Park,Skyhawks,CPS,skyhawks,240:00,119.4,117.3,128.8,127.3,-9.4,-9.9,0.628,2.25,19.5,0.321,0.702,0.495,12.464,12.2,0.553,0.579,1.0,0.207,97.04,98.5,82.08,98.0,0.444
524,0,22201089,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,114.5,118.2,83.3,84.7,31.1,33.5,0.471,1.6,16.3,0.259,0.823,0.56,13.209,13.6,0.597,0.599,1.0,0.199,113.18,110.5,92.08,110.0,0.653
525,1,22201089,1610612759,San Antonio,Spurs,SAS,spurs,240:00,83.3,84.7,114.5,118.2,-31.1,-33.5,0.722,1.37,17.7,0.177,0.741,0.44,16.844,17.1,0.435,0.462,1.0,0.197,113.18,110.5,92.08,111.0,0.347
526,0,22201092,1610612747,Los Angeles,Lakers,LAL,lakers,240:00,121.7,118.4,106.9,109.9,14.8,8.5,0.692,1.8,20.4,0.2,0.7,0.494,14.964,14.6,0.614,0.676,1.0,0.198,102.02,102.0,85.0,103.0,0.601
527,1,22201092,1610612756,Phoenix,Suns,PHX,suns,240:00,106.9,109.9,121.7,118.4,-14.8,-8.5,0.548,1.35,16.6,0.3,0.8,0.506,16.378,16.8,0.533,0.562,1.0,0.2,102.02,102.0,85.0,101.0,0.399
528,0,22201091,1610612762,Utah,Jazz,UTA,jazz,240:00,106.6,108.5,117.4,119.8,-10.7,-11.3,0.615,1.41,17.3,0.167,0.82,0.5,15.764,16.0,0.543,0.588,1.0,0.195,108.02,106.0,88.33,106.0,0.452
529,1,22201091,1610612757,Portland,Trail Blazers,POR,blazers,240:00,117.4,119.8,106.6,108.5,10.7,11.3,0.622,3.11,19.6,0.18,0.833,0.5,8.318,8.5,0.554,0.598,1.0,0.194,108.02,106.0,88.33,106.0,0.548
530,0,22201084,1610612748,Miami,Heat,MIA,heat,240:00,129.0,128.3,118.8,120.0,10.2,8.3,0.622,2.8,21.8,0.083,0.69,0.41,10.158,10.1,0.671,0.702,1.0,0.201,99.72,99.5,82.92,99.0,0.535
531,1,22201084,1610612752,New York,Knicks,NYK,knicks,240:00,118.8,120.0,129.0,128.3,-10.2,-8.3,0.69,1.71,20.9,0.31,0.917,0.59,16.832,17.0,0.61,0.645,1.0,0.198,99.72,99.5,82.92,100.0,0.465
532,0,22201090,1610612750,Minnesota,Timberwolves,MIN,timberwolves,240:00,119.3,121.4,119.2,121.6,0.1,-0.2,0.6,2.45,18.9,0.306,0.738,0.505,10.5,10.7,0.549,0.597,1.0,0.199,104.38,102.5,85.42,103.0,0.503
533,1,22201090,1610612737,Atlanta,Hawks,ATL,hawks,240:00,119.2,121.6,119.3,121.4,-0.1,0.2,0.622,1.65,19.9,0.262,0.694,0.495,16.346,16.7,0.6,0.646,1.0,0.196,104.38,102.5,85.42,102.0,0.497
534,0,22201087,1610612741,Chicago,Bulls,CHI,bulls,240:00,94.1,95.8,115.5,122.1,-21.4,-26.3,0.529,0.95,13.9,0.353,0.636,0.484,19.652,20.0,0.446,0.491,1.0,0.199,98.56,95.0,79.17,95.0,0.369
535,1,22201087,1610612755,Philadelphia,76ers,PHI,sixers,240:00,115.5,122.1,94.1,95.8,21.4,26.3,0.769,1.67,21.2,0.364,0.647,0.516,17.921,18.9,0.573,0.621,1.0,0.19,98.56,95.0,79.17,95.0,0.631
536,0,22201088,1610612763,Memphis,Grizzlies,MEM,grizzlies,240:00,129.3,132.7,126.1,128.9,3.2,3.8,0.6,2.45,19.4,0.341,0.542,0.446,10.943,11.2,0.586,0.64,1.0,0.197,99.82,97.5,81.25,98.0,0.528
537,1,22201088,1610612745,Houston,Rockets,HOU,rockets,240:00,126.1,128.9,129.3,132.7,-3.2,-3.8,0.563,1.69,18.5,0.458,0.659,0.554,16.142,16.5,0.581,0.606,1.0,0.198,99.82,97.5,81.25,97.0,0.472
538,0,2022200457,1612709914,Stockton,Kings,STO,kings,240:00,117.5,114.7,114.2,112.7,3.3,2.0,0.558,1.2,17.1,0.458,0.689,0.57,20.08,19.6,0.522,0.606,1.0,0.208,100.16,102.0,85.0,102.0,0.508
539,1,2022200457,1612709931,Mexico City,Capitanes,MXC,capitanes,240:00,114.2,112.7,117.5,114.7,-3.3,-2.0,0.675,1.23,19.9,0.311,0.542,0.43,21.843,21.6,0.605,0.663,1.0,0.206,100.16,102.0,85.0,102.0,0.492
540,0,2022200455,1612709911,Iowa,Wolves,IWA,wolves,240:00,139.1,139.0,137.8,128.4,1.2,10.6,0.717,2.71,25.2,0.349,0.771,0.538,14.006,14.0,0.674,0.702,1.0,0.2,97.5,101.0,84.17,100.0,0.505
541,1,2022200455,1612709913,Birmingham,Squadron,BHM,squadron,240:00,137.8,128.4,139.1,139.0,-1.2,-10.6,0.7,2.69,25.4,0.229,0.651,0.462,13.678,12.7,0.657,0.727,1.0,0.206,97.5,101.0,84.17,102.0,0.495
542,0,22201085,1610612761,Toronto,Raptors,TOR,raptors,240:00,110.5,116.3,120.4,119.2,-9.9,-2.9,0.538,2.1,15.3,0.333,0.73,0.495,9.694,10.2,0.478,0.537,1.0,0.201,100.58,98.5,82.08,98.0,0.473
543,1,22201085,1610612754,Indiana,Pacers,IND,pacers,240:00,120.4,119.2,110.5,116.3,9.9,2.9,0.628,1.5,20.3,0.27,0.667,0.505,18.367,18.2,0.63,0.67,1.0,0.2,100.58,98.5,82.08,99.0,0.527
544,0,22201083,1610612764,Washington,Wizards,WAS,wizards,240:00,114.2,114.3,129.3,128.3,-15.1,-14.0,0.455,2.86,16.5,0.295,0.707,0.494,7.689,7.7,0.529,0.553,1.0,0.202,91.14,91.5,76.25,91.0,0.44
545,1,22201083,1610612743,Denver,Nuggets,DEN,nuggets,240:00,129.3,128.3,114.2,114.3,15.1,14.0,0.667,2.8,21.5,0.293,0.705,0.506,10.96,10.9,0.596,0.64,1.0,0.198,91.14,91.5,76.25,92.0,0.56
546,0,22201086,1610612742,Dallas,Mavericks,DAL,mavericks,240:00,121.0,125.0,127.1,128.3,-6.1,-3.3,0.614,2.7,19.5,0.275,0.707,0.467,9.679,10.0,0.59,0.617,1.0,0.199,101.62,99.5,82.92,100.0,0.448
547,1,22201086,1610612744,Golden State,Warriors,GSW,warriors,240:00,127.1,128.3,121.0,125.0,6.1,3.3,0.66,2.54,22.9,0.293,0.725,0.533,13.01,13.1,0.622,0.648,1.0,0.198,101.62,99.5,82.92,99.0,0.552
548,0,2022200456,1612709924,Ontario,Clippers,ONT,clippers,240:00,103.9,105.5,111.0,106.5,-7.1,-1.0,0.528,1.27,16.0,0.239,0.711,0.473,16.234,16.5,0.519,0.569,1.0,0.205,90.34,91.5,76.25,91.0,0.463
549,1,2022200456,1612709926,Memphis,Hustle,MHU,hustle,240:00,111.0,106.5,103.9,105.5,7.1,1.0,0.5,1.29,15.5,0.289,0.761,0.527,15.859,15.2,0.519,0.581,1.0,0.206,90.34,91.5,76.25,92.0,0.537
550,0,2022200447,1612709922,Greensboro,Swarm,GBO,swarm,240:00,125.2,122.1,131.7,134.4,-6.5,-12.3,0.682,2.14,22.8,0.262,0.537,0.398,15.112,14.7,0.612,0.662,1.0,0.207,95.3,95.5,79.58,95.0,0.427
551,1,2022200447,1612709928,Capital City,Go-Go,CCG,go-go,240:00,131.7,134.4,125.2,122.1,6.5,12.3,0.615,1.88,22.2,0.463,0.738,0.602,17.354,17.7,0.659,0.679,1.0,0.195,95.3,95.5,79.58,96.0,0.573
552,0,22201082,1610612746,LA,Clippers,LAC,clippers,240:00,102.8,105.3,101.9,107.4,1.0,-2.2,0.512,1.5,16.1,0.308,0.685,0.5,14.397,14.7,0.512,0.525,1.0,0.196,98.2,94.5,78.75,95.0,0.516
553,1,22201082,1610612760,Oklahoma City,Thunder,OKC,thunder,240:00,101.9,107.4,102.8,105.3,-1.0,2.2,0.487,1.58,14.6,0.315,0.692,0.5,12.102,12.8,0.473,0.509,1.0,0.196,98.2,94.5,78.75,94.0,0.484
554,0,2022200450,1612709920,Raptors,905,RAP,905,240:00,105.9,103.7,107.1,97.2,-1.2,6.5,0.727,2.46,22.1,0.17,0.729,0.464,12.4,12.1,0.521,0.556,1.0,0.199,100.98,107.0,89.17,107.0,0.533
555,1,2022200450,1612709929,College Park,Skyhawks,CPS,skyhawks,240:00,107.1,97.2,105.9,103.7,1.2,-6.5,0.727,1.5,17.8,0.271,0.83,0.536,16.474,15.0,0.453,0.547,1.0,0.218,100.98,107.0,89.17,107.0,0.467
556,0,2022200451,1612709908,Rio Grande Valley,Vipers,RGV,vipers,240:00,115.5,114.4,126.3,122.3,-10.8,-7.9,0.674,1.94,20.1,0.424,0.636,0.515,15.528,15.4,0.5,0.556,1.0,0.206,101.42,103.5,86.25,104.0,0.464
557,1,2022200451,1612709902,Santa Cruz,Warriors,SCW,warriors,240:00,126.3,122.3,115.5,114.4,10.8,7.9,0.622,1.33,19.7,0.364,0.576,0.485,21.042,20.4,0.643,0.677,1.0,0.206,101.42,103.5,86.25,103.0,0.536
558,0,22201080,1610612740,New Orleans,Pelicans,NOP,pelicans,240:00,116.5,119.0,82.9,84.0,33.7,35.0,0.689,1.94,22.4,0.237,0.787,0.576,15.668,16.0,0.617,0.653,1.0,0.2,101.74,100.0,83.33,100.0,0.733
559,1,22201080,1610612759,San Antonio,Spurs,SAS,spurs,240:00,82.9,84.0,116.5,119.0,-33.7,-35.0,0.733,1.38,16.5,0.213,0.763,0.424,15.785,16.0,0.42,0.44,1.0,0.196,101.74,100.0,83.33,100.0,0.267
560,0,22201078,1610612737,Atlanta,Hawks,ATL,hawks,240:00,127.9,127.7,104.3,108.1,23.6,19.6,0.591,2.36,17.6,0.464,0.786,0.625,10.908,10.9,0.537,0.582,1.0,0.199,101.7,100.0,83.33,101.0,0.628
561,1,22201078,1610612765,Detroit,Pistons,DET,pistons,240:00,104.3,108.1,127.9,127.7,-23.6,-19.6,0.541,2.0,15.2,0.214,0.536,0.375,9.75,10.1,0.478,0.527,1.0,0.197,101.7,100.0,83.33,99.0,0.372
562,0,2022200453,1612709903,Salt Lake City,Stars,SLC,stars,240:00,109.5,103.1,91.6,94.9,17.9,8.2,0.639,1.28,18.5,0.326,0.738,0.561,19.514,18.4,0.541,0.607,1.0,0.219,96.88,98.0,81.67,98.0,0.645
563,1,2022200453,1612709890,Austin,Spurs,AUS,spurs,240:00,91.6,94.9,109.5,103.1,-17.9,-8.2,0.528,1.36,14.6,0.262,0.674,0.439,13.79,14.3,0.447,0.477,1.0,0.201,96.88,98.0,81.67,98.0,0.355
564,0,2022200448,1612709925,Osceola,Magic,OSC,magic,240:00,115.4,109.8,124.0,116.8,-8.6,-7.0,0.581,1.47,18.5,0.32,0.917,0.57,17.519,16.7,0.57,0.602,1.0,0.202,96.1,101.5,84.58,102.0,0.485
565,1,2022200448,1612709921,Long Island,Nets,LIN,nets,240:00,124.0,116.8,115.4,109.8,8.6,7.0,0.561,1.35,19.1,0.083,0.68,0.43,17.865,16.8,0.662,0.736,1.0,0.21,96.1,101.5,84.58,101.0,0.515
566,0,22201081,1610612758,Sacramento,Kings,SAC,kings,240:00,115.7,114.7,135.9,140.4,-20.3,-25.7,0.641,1.79,19.3,0.267,0.702,0.489,14.856,14.7,0.586,0.604,1.0,0.2,95.68,94.5,78.75,95.0,0.398
567,1,22201081,1610612738,Boston,Celtics,BOS,celtics,240:00,135.9,140.4,115.7,114.7,20.3,25.7,0.673,5.5,23.4,0.298,0.733,0.511,6.178,6.4,0.63,0.646,1.0,0.196,95.68,94.5,78.75,94.0,0.602
568,0,22201077,1610612753,Orlando,Magic,ORL,magic,240:00,122.0,120.8,108.6,109.8,13.4,11.0,0.628,1.69,20.1,0.216,0.822,0.549,16.0,15.8,0.613,0.67,1.0,0.2,101.56,101.5,84.58,101.0,0.552
569,1,22201077,1610612764,Washington,Wizards,WAS,wizards,240:00,108.6,109.8,122.0,120.8,-13.4,-11.0,0.714,2.14,21.9,0.178,0.784,0.451,13.576,13.7,0.566,0.601,1.0,0.2,101.56,101.5,84.58,102.0,0.448
570,0,2022200452,1612709923,Windy City,Bulls,WCB,bulls,240:00,96.1,93.7,101.1,98.9,-5.1,-5.3,0.583,2.33,16.6,0.283,0.75,0.5,9.715,9.5,0.431,0.46,1.0,0.206,92.3,94.5,78.75,95.0,0.467
571,1,2022200452,1612709915,Maine,Celtics,MNE,celtics,240:00,101.1,98.9,96.1,93.7,5.1,5.3,0.714,1.92,19.5,0.25,0.717,0.5,14.137,13.8,0.471,0.517,1.0,0.206,92.3,94.5,78.75,94.0,0.533
572,0,22201079,1610612751,Brooklyn,Nets,BKN,nets,240:00,108.9,114.7,117.1,121.1,-8.2,-6.3,0.61,1.47,17.3,0.491,0.732,0.596,16.98,17.9,0.495,0.534,1.0,0.198,99.18,95.0,79.17,95.0,0.483
573,1,22201079,1610612739,Cleveland,Cavaliers,CLE,cavaliers,240:00,117.1,121.1,108.9,114.7,8.2,6.3,0.548,1.64,17.8,0.268,0.509,0.404,14.251,14.7,0.59,0.623,1.0,0.198,99.18,95.0,79.17,95.0,0.517
574,0,2022200454,1612709905,South Bay,Lakers,SBL,lakers,240:00,107.2,107.5,124.6,123.4,-17.4,-15.9,0.563,1.93,18.2,0.288,0.757,0.469,13.05,13.1,0.525,0.536,1.0,0.2,106.62,107.0,89.17,107.0,0.396
575,1,2022200454,1612709889,Oklahoma City,Blue,OKL,blue,240:00,124.6,123.4,107.2,107.5,17.4,15.9,0.673,1.84,23.8,0.243,0.712,0.531,17.931,17.8,0.669,0.71,1.0,0.202,106.62,107.0,89.17,107.0,0.604
