,H_TEAM,H_TEAM_WIN,H_SSN_W,H_LAST10_W,H_LAST5_W,H_SEASON_W_OPP,H_LAST10_W_OPP,H_LAST5_W_OPP,H_AVG_PTS,H_AVG_FG_PCT,H_AVG_FGA,H_AVG_FG3M,H_AVG_FTM,H_AVG_DREB,H_AVG_OREB,H_AVG_REB,H_AVG_STL,A_TEAM,A_SSN_W,A_LAST10_W,A_LAST5_W,A_SSN_W_OPP,A_LAST10_W_OPP,A_LAST5_W_OPP,A_AVG_PTS,A_AVG_FG_PCT,A_AVG_FGA,A_AVG_FG3M,A_AVG_FTM,A_AVG_DREB,A_AVG_OREB,A_AVG_REB,A_AVG_STL
1139,SAC,W,21,4,1,0,0,0,108.7,0.4585,88.2,11.75,16.15,33.25,10.3,43.55,6.85,HOU,13,2,2,0,0,0,111.1,0.46425,84.55,13.65,19.05,30.9,9.75,40.65,7.7
1140,TEX,W,9,4,2,0,0,0,107.4375,0.452875,88.5625,10.5,9.875,32.125,10.4375,42.5625,9.8125,SCW,10,6,5,0,0,0,103.0,0.4215789473684211,87.3157894736842,11.052631578947368,11.473684210526315,36.526315789473685,10.157894736842104,46.68421052631579,9.578947368421053
1141,MEM,L,33,10,5,1,1,1,113.7,0.4591,92.85,10.7,17.9,35.2,13.95,49.15,10.65,DAL,26,7,4,1,1,1,105.3,0.45345,85.45,11.8,16.2,34.8,9.15,43.95,6.55
1142,CHI,L,31,8,3,0,0,0,115.45,0.49119999999999997,86.7,13.0,17.25,34.0,9.0,43.0,7.35,GSW,35,5,1,1,1,1,105.65,0.4517500000000001,85.7,13.4,14.85,35.4,9.7,45.1,9.2
1143,MIA,W,31,8,3,2,2,2,108.35,0.4569,86.0,15.6,14.15,33.0,11.2,44.2,6.35,ATL,19,3,1,1,1,1,109.25,0.4478000000000001,87.35,12.5,18.45,34.05,10.15,44.2,6.35
1144,DET,W,11,4,2,1,1,1,103.45,0.4254999999999999,88.5,11.6,16.75,33.3,9.9,43.2,8.2,TOR,23,7,4,0,0,0,109.65,0.44220000000000004,91.25,12.6,16.25,31.85,13.15,45.0,8.6
1145,CHA,L,24,7,4,2,2,2,115.95,0.4782,91.05,14.7,14.75,32.65,9.7,42.35,9.0,ORL,8,0,0,0,0,0,104.15,0.43755,87.3,11.1,16.75,33.2,9.65,42.85,6.9
1146,PHI,W,25,8,4,1,1,1,106.75,0.46064999999999995,84.7,10.5,18.35,34.35,8.0,42.35,7.7,BOS,23,5,3,1,1,1,109.4,0.45780000000000004,86.5,12.65,17.85,32.85,11.2,44.05,7.65
1147,GBO,L,6,6,3,0,0,0,105.0625,0.4700625,81.375,12.0625,10.5625,31.9375,9.25,41.1875,8.5,CPS,7,7,3,0,0,0,111.5,0.46411111111111114,89.16666666666667,10.277777777777779,10.88888888888889,34.94444444444444,11.333333333333334,46.27777777777778,8.166666666666666
1148,NOP,W,16,5,2,2,2,2,109.85,0.4515999999999999,88.15,11.9,18.65,34.15,12.35,46.5,7.25,LAC,22,4,2,0,0,0,103.75,0.4505,85.9,11.7,14.95,33.5,8.35,41.85,7.6
1149,BKN,L,29,5,3,1,1,1,113.75,0.476,90.45,9.55,18.4,35.3,11.0,46.3,7.5,OKC,14,2,0,0,0,0,101.55,0.4220499999999999,88.55,11.3,15.45,34.1,10.15,44.25,7.45
1150,CCG,W,9,5,3,1,1,1,107.11764705882354,0.4746470588235295,86.6470588235294,10.0,9.176470588235293,35.411764705882355,12.470588235294118,47.88235294117647,9.176470588235293,RAP,7,4,3,1,1,1,108.26666666666667,0.43559999999999993,92.26666666666667,11.533333333333333,10.733333333333333,34.2,14.466666666666667,48.666666666666664,9.866666666666667
1151,MEM,W,32,10,5,1,1,1,113.15,0.45759999999999995,92.7,10.95,17.5,34.75,13.95,48.7,10.7,MIN,23,5,4,1,1,1,111.95,0.4471000000000001,91.05,14.25,16.3,32.9,11.85,44.75,8.4
1152,MIL,W,27,6,1,0,0,0,114.05,0.45899999999999996,90.2,14.2,17.15,35.55,11.2,46.75,8.1,GSW,35,6,2,0,0,0,105.5,0.45535000000000014,85.25,13.3,14.5,35.35,9.85,45.2,9.1
1153,MNE,L,11,7,2,1,1,1,111.8,0.4787999999999999,84.0,15.333333333333334,10.2,36.2,8.733333333333333,44.93333333333333,8.666666666666666,DEL,14,8,3,1,1,1,112.58823529411765,0.4411176470588235,93.88235294117646,12.647058823529411,10.352941176470589,35.23529411764706,13.352941176470589,48.588235294117645,13.058823529411764
1154,IWA,W,11,5,3,0,0,0,110.38888888888889,0.45816666666666667,87.83333333333333,11.444444444444445,11.61111111111111,35.833333333333336,11.833333333333334,47.666666666666664,9.0,MHU,6,3,0,0,0,0,108.93333333333334,0.4358666666666667,90.93333333333334,12.466666666666667,10.333333333333334,33.333333333333336,11.2,44.53333333333333,9.666666666666666
1155,DEN,W,21,5,2,1,1,1,108.2,0.47139999999999993,85.55,12.5,15.3,35.15,8.25,43.4,6.85,POR,16,4,3,1,1,1,107.0,0.43505000000000005,85.9,13.4,19.0,32.6,10.1,42.7,6.85
1156,SBL,W,10,7,2,0,0,0,115.28571428571429,0.47835714285714287,88.42857142857143,11.285714285714286,12.0,34.357142857142854,10.357142857142858,44.714285714285715,9.928571428571429,RGV,11,6,3,0,0,0,116.26666666666667,0.4488,96.33333333333333,12.733333333333333,10.866666666666667,32.333333333333336,18.666666666666668,51.0,11.933333333333334
1157,ATL,L,19,3,2,1,1,1,111.3,0.45810000000000006,87.7,12.5,18.4,34.5,10.3,44.8,6.35,MIA,30,7,3,1,1,1,108.15,0.45665000000000006,86.05,15.55,14.0,32.15,11.3,43.45,6.1
1158,WAS,W,21,5,3,2,2,2,109.7,0.4766499999999999,86.35,9.9,17.6,33.4,9.0,42.4,6.25,ORL,8,1,0,0,0,0,103.65,0.43739999999999996,86.85,10.95,16.8,34.0,9.15,43.15,6.95
1159,SAC,W,20,3,0,2,2,2,107.65,0.4519,88.05,11.8,16.35,33.4,10.45,43.85,6.85,LAL,21,5,4,2,2,2,112.65,0.47525000000000006,88.6,12.4,15.95,35.2,8.95,44.15,8.35
1160,SAS,L,18,3,1,1,1,1,113.5,0.46004999999999996,94.55,11.6,15.1,34.3,12.65,46.95,7.35,HOU,12,1,1,0,0,0,110.6,0.4614999999999999,84.4,13.7,19.1,30.15,10.1,40.25,7.6
1161,NYK,W,24,6,3,0,0,0,101.8,0.42995,84.25,12.8,16.5,33.1,11.1,44.2,7.15,DAL,26,7,5,0,0,0,105.6,0.45319999999999994,85.5,11.9,16.4,34.95,9.15,44.1,6.45
1162,PHI,L,25,8,5,2,2,2,107.85,0.45830000000000004,85.7,10.5,18.95,34.45,8.45,42.9,8.2,CHA,23,6,3,0,0,0,117.65,0.47565,91.75,15.2,15.75,32.05,10.15,42.2,9.05
1163,UTA,L,30,6,2,1,1,1,118.45,0.48260000000000003,87.65,15.2,18.75,36.1,11.0,47.1,6.35,CLE,25,4,3,0,0,0,111.05,0.4786499999999999,85.85,12.85,16.2,36.05,9.9,45.95,7.25
1164,LIN,W,5,3,1,0,0,0,102.61111111111111,0.4111666666666667,92.88888888888889,12.61111111111111,8.61111111111111,35.333333333333336,13.333333333333334,48.666666666666664,8.944444444444445,WIS,11,4,2,0,0,0,115.05882352941177,0.46476470588235297,91.58823529411765,12.294117647058824,10.529411764705882,32.05882352941177,12.823529411764707,44.88235294117647,9.823529411764707
1165,CHI,L,31,9,4,2,2,2,115.5,0.4906499999999999,87.45,13.2,16.5,34.35,8.9,43.25,7.7,BKN,28,4,2,0,0,0,112.2,0.47284999999999994,90.3,9.05,18.05,35.45,11.15,46.6,7.3
1166,IND,L,17,2,1,0,0,0,107.65,0.45425000000000004,86.5,11.0,18.25,31.85,10.7,42.55,7.1,BOS,22,5,3,1,1,1,107.85,0.45305,86.55,12.3,17.35,33.45,11.05,44.5,7.6
1167,ACC,W,9,6,4,0,0,0,111.0,0.4794285714285714,88.07142857142857,11.142857142857142,9.571428571428571,37.214285714285715,11.5,48.714285714285715,8.857142857142858,SXF,6,3,3,0,0,0,104.41176470588235,0.42558823529411766,90.3529411764706,13.529411764705882,8.705882352941176,33.294117647058826,10.647058823529411,43.94117647058823,9.764705882352942
1168,CLC,W,6,4,0,2,2,2,108.25,0.434125,88.5625,13.625,10.8125,36.1875,10.9375,47.125,5.4375,WCB,3,3,2,0,0,0,104.83333333333333,0.44658333333333333,87.66666666666667,9.666666666666666,10.333333333333334,34.0,10.25,44.25,8.916666666666666
1169,CHI,W,30,9,4,2,2,2,112.7,0.48175,87.1,12.6,16.2,33.65,8.45,42.1,7.35,DET,11,4,3,0,0,0,104.4,0.43,88.5,11.95,16.55,34.05,9.75,43.8,8.0
1170,WAS,W,20,5,2,1,1,1,108.55,0.4719499999999999,86.6,9.8,17.15,33.05,9.25,42.3,6.35,OKC,14,3,1,0,0,0,100.1,0.41585,88.0,11.1,15.8,34.55,9.9,44.45,7.7
1171,TOR,L,23,7,5,0,0,0,110.1,0.4417000000000001,91.75,12.95,16.05,32.05,12.95,45.0,8.4,PHX,33,6,3,0,0,0,111.65,0.46455,90.7,12.3,15.25,34.85,11.0,45.85,8.55
1172,MEM,W,31,9,5,1,1,1,112.2,0.45994999999999997,91.5,10.7,17.5,34.95,13.9,48.85,10.65,GSW,35,6,3,1,1,1,105.35,0.4561,85.45,13.5,13.85,34.9,10.2,45.1,9.65
1173,NOP,W,15,5,1,1,1,1,108.35,0.4452999999999999,88.8,11.65,17.8,34.35,12.2,46.55,7.35,MIN,23,5,4,3,3,3,110.7,0.44465000000000005,90.85,13.8,16.1,33.7,11.8,45.5,8.25
1174,LAK,L,6,3,1,0,0,0,99.9375,0.4236875,85.75,11.0,9.8125,35.8125,8.5625,44.375,6.875,CCG,8,5,2,0,0,0,105.5625,0.46575,87.0,10.0625,8.9375,35.25,12.6875,47.9375,9.25
1175,LAC,W,21,4,2,1,1,1,105.15,0.45375000000000004,86.7,11.65,15.1,33.7,9.05,42.75,7.4,DEN,21,6,3,1,1,1,109.4,0.47314999999999996,86.15,13.15,15.05,34.1,8.05,42.15,7.1
1176,WES,W,5,3,1,0,0,0,105.0,0.43888235294117645,87.0,12.588235294117647,9.705882352941176,30.764705882352942,10.588235294117647,41.35294117647059,9.058823529411764,MCC,12,8,4,1,1,1,113.3529411764706,0.4630588235294117,86.88235294117646,12.764705882352942,12.352941176470589,36.35294117647059,11.0,47.35294117647059,8.411764705882353
1177,CPS,W,6,6,3,0,0,0,111.0,0.4611176470588235,88.58823529411765,10.294117647058824,11.235294117647058,34.88235294117647,11.470588235294118,46.35294117647059,8.058823529411764,GRG,8,4,3,0,0,0,109.875,0.453125,87.5,11.25,11.25,34.3125,11.6875,46.0,7.875
1178,CHA,W,22,5,3,1,1,1,119.15,0.48369999999999996,91.35,15.7,15.65,32.15,9.85,42.0,8.7,MIL,27,7,2,1,1,1,113.75,0.4558,90.25,14.1,17.45,35.05,11.65,46.7,7.95
1179,WES,L,5,3,1,0,0,0,105.4375,0.4415625,86.75,12.75,9.6875,30.8125,10.75,41.5625,9.0,MCC,11,8,4,0,0,0,113.75,0.4615,87.3125,12.75,12.5,36.125,11.0625,47.1875,8.4375
1180,SLC,L,4,3,3,0,0,0,101.9375,0.422875,90.3125,12.9375,7.5,33.4375,10.1875,43.625,9.25,SXF,5,2,2,1,1,1,104.5,0.4225625,91.25,13.5625,8.5625,33.0625,11.0,44.0625,10.0625
1181,HOU,L,12,1,1,0,0,0,111.95,0.4659,85.15,13.9,18.85,29.95,10.1,40.05,7.55,PHI,24,7,5,1,1,1,107.1,0.4567,85.0,10.4,19.2,34.45,8.15,42.6,8.0
1182,MHU,L,6,4,1,0,0,0,107.42857142857143,0.4347142857142857,90.78571428571429,11.785714285714286,10.0,33.785714285714285,11.285714285714286,45.07142857142857,9.428571428571429,SCW,9,6,4,0,0,0,101.38888888888889,0.41661111111111115,86.94444444444444,10.944444444444445,11.277777777777779,36.44444444444444,10.11111111111111,46.55555555555556,9.777777777777779
1183,POR,W,15,4,2,0,0,0,106.45,0.4327500000000001,85.9,13.3,18.95,32.3,9.9,42.2,6.8,BKN,28,5,2,0,0,0,112.95,0.47505,90.0,9.15,18.6,35.95,11.05,47.0,7.25
1184,NYK,W,23,6,2,1,1,1,101.75,0.42974999999999997,84.7,12.7,16.15,32.7,11.15,43.85,7.05,SAS,18,4,1,0,0,0,114.4,0.46370000000000006,94.35,11.9,15.2,34.9,12.3,47.2,7.5
1185,SAC,L,20,3,1,0,0,0,108.45,0.4566,87.9,11.85,16.4,33.55,10.05,43.6,6.75,CLE,24,4,2,1,1,1,111.3,0.4821000000000001,85.5,12.85,16.25,36.5,9.45,45.95,7.1
1186,DET,W,10,4,3,0,0,0,102.9,0.42255000000000004,88.35,11.4,17.1,34.5,9.95,44.45,7.95,UTA,30,7,2,0,0,0,119.1,0.48340000000000005,87.8,15.6,18.7,36.35,10.9,47.25,6.2
1187,BOS,W,21,4,3,0,0,0,108.25,0.45389999999999997,86.25,12.5,17.65,33.45,11.05,44.5,7.35,IND,17,3,1,0,0,0,108.45,0.45935,86.65,11.0,17.95,31.8,11.05,42.85,6.9
1188,RAP,W,6,3,2,1,1,1,108.64285714285714,0.44099999999999995,90.71428571428571,11.428571428571429,11.142857142857142,34.142857142857146,13.714285714285714,47.857142857142854,9.785714285714286,LIN,5,3,1,1,1,1,102.6470588235294,0.4105294117647059,93.05882352941177,13.058823529411764,8.294117647058824,34.588235294117645,13.294117647058824,47.88235294117647,9.058823529411764
1189,STO,L,9,4,3,0,0,0,104.625,0.4326875,91.875,10.9375,8.6875,32.375,13.0,45.375,10.0,OKL,10,6,2,2,2,2,107.17647058823529,0.45552941176470585,86.70588235294117,11.705882352941176,9.823529411764707,40.1764705882353,10.529411764705882,50.705882352941174,8.882352941176471
1190,GLI,W,7,6,3,0,0,0,99.4,0.45635000000000003,82.65,7.75,9.95,33.8,10.7,44.5,9.55,MXC,6,3,2,1,1,1,104.0,0.4459375,87.125,11.375,9.4375,31.8125,12.0625,43.875,9.9375
1191,OKC,L,14,4,1,2,2,2,100.3,0.41445,88.3,11.2,15.9,34.6,9.85,44.45,7.6,DEN,20,5,3,1,1,1,109.45,0.47669999999999996,85.6,13.25,14.9,33.85,7.5,41.35,7.05
1192,POR,W,14,3,1,0,0,0,107.35,0.43515,86.2,13.05,19.4,31.9,10.05,41.95,6.95,SAC,20,3,1,3,3,3,108.65,0.45935,87.6,11.8,16.45,33.2,10.1,43.3,6.9
1193,HOU,L,12,1,1,0,0,0,111.5,0.46749999999999997,84.25,13.95,18.95,29.8,10.0,39.8,7.75,MIN,22,5,3,1,1,1,109.7,0.44420000000000004,90.25,13.75,15.85,33.95,11.45,45.4,8.1
1194,DAL,W,25,7,5,0,0,0,106.9,0.46254999999999996,85.25,12.0,16.3,34.15,9.25,43.4,6.6,CHI,30,9,5,1,1,1,113.2,0.48109999999999997,87.0,12.6,16.9,33.75,8.6,42.35,7.2
1195,ORL,L,8,2,0,0,0,0,103.25,0.4373,86.5,10.9,16.75,34.1,9.1,43.2,7.05,WAS,19,4,2,1,1,1,109.45,0.4803499999999999,86.1,9.7,17.25,32.75,9.0,41.75,6.5
1196,TOR,W,22,7,5,0,0,0,110.25,0.4431,91.7,12.85,16.1,32.5,12.85,45.35,8.45,NOP,15,6,2,0,0,0,109.65,0.44555,89.85,11.65,18.1,34.95,12.45,47.4,7.75
1197,MNE,W,10,7,2,0,0,0,111.42857142857143,0.4785,83.78571428571429,15.428571428571429,10.071428571428571,35.357142857142854,8.714285714285714,44.07142857142857,8.714285714285714,WIS,11,5,2,0,0,0,116.6875,0.47225,91.875,12.375,10.6875,32.125,13.3125,45.4375,9.8125
1198,LIN,L,5,3,1,0,0,0,102.625,0.40931249999999997,93.5,12.8125,8.4375,34.875,13.4375,48.3125,8.75,GBO,5,5,3,1,1,1,104.66666666666667,0.46926666666666667,81.26666666666667,12.066666666666666,10.333333333333334,31.733333333333334,9.133333333333333,40.86666666666667,8.466666666666667
1199,BKN,W,27,5,1,0,0,0,112.75,0.47474999999999995,89.85,9.3,18.45,35.55,10.8,46.35,7.15,SAS,18,4,1,0,0,0,114.25,0.46884999999999993,93.6,11.65,15.0,35.1,12.45,47.55,7.1
1200,LAC,W,20,3,1,0,0,0,105.05,0.45554999999999995,85.7,11.75,15.6,33.55,8.6,42.15,7.25,ATL,19,3,2,0,0,0,112.85,0.4612,88.2,12.75,18.7,34.65,10.4,45.05,6.55
1201,LAL,L,21,5,4,1,1,1,113.55,0.47705000000000003,88.85,12.45,16.2,35.95,8.7,44.65,8.5,MEM,30,8,5,2,2,2,113.45,0.46385000000000004,92.0,11.1,17.05,35.05,14.1,49.15,10.95
1202,WCB,W,2,2,1,0,0,0,103.18181818181819,0.4407272727272727,87.0909090909091,9.0,10.818181818181818,32.90909090909091,10.272727272727273,43.18181818181818,8.818181818181818,DEL,14,9,4,0,0,0,114.3125,0.44699999999999995,93.4375,12.75,10.8125,35.4375,13.3125,48.75,13.4375
1203,GSW,W,34,6,2,1,1,1,106.45,0.4630000000000001,84.95,13.6,14.05,35.15,9.65,44.8,9.25,CLE,24,5,2,0,0,0,112.45,0.48355000000000004,86.25,13.2,16.15,36.85,9.55,46.4,6.8
1204,LAC,L,20,3,2,0,0,0,104.15,0.45525000000000004,84.9,11.7,15.45,33.4,8.65,42.05,7.3,MEM,29,7,5,2,2,2,112.2,0.4612,91.65,11.0,16.7,34.85,14.2,49.05,11.15
1205,GRG,W,7,4,2,0,0,0,110.6,0.45880000000000004,87.0,11.066666666666666,11.4,34.06666666666667,11.666666666666666,45.733333333333334,7.866666666666666,CLC,6,4,0,0,0,0,109.33333333333333,0.43626666666666664,89.0,13.866666666666667,10.933333333333334,35.6,11.0,46.6,5.533333333333333
1206,LAK,W,5,3,0,0,0,0,99.13333333333334,0.419,86.33333333333333,10.933333333333334,9.6,35.93333333333333,8.666666666666666,44.6,6.866666666666666,CPS,6,6,4,1,1,1,111.5625,0.46168750000000003,88.875,10.3125,11.3125,35.0,11.8125,46.8125,8.0625
1207,BIR,L,9,7,3,0,0,0,108.25,0.4498125,85.9375,13.5625,10.4375,32.375,9.375,41.75,9.4375,IWA,10,4,3,0,0,0,110.11764705882354,0.4567058823529412,87.76470588235294,11.352941176470589,11.705882352941176,36.11764705882353,11.705882352941176,47.8235294117647,9.117647058823529
1208,SLC,L,4,3,3,0,0,0,102.4,0.4208666666666667,91.33333333333333,12.933333333333334,7.533333333333333,33.46666666666667,10.466666666666667,43.93333333333333,9.466666666666667,SXF,4,2,1,0,0,0,103.8,0.4166666666666667,91.46666666666667,13.466666666666667,8.733333333333333,32.86666666666667,11.066666666666666,43.93333333333333,10.066666666666666
1209,CCG,L,8,5,2,0,0,0,105.06666666666666,0.4675333333333333,86.26666666666667,10.333333333333334,8.866666666666667,35.666666666666664,12.533333333333333,48.2,9.466666666666667,MCC,10,7,4,0,0,0,113.46666666666667,0.46086666666666665,87.46666666666667,13.0,11.933333333333334,36.266666666666666,10.866666666666667,47.13333333333333,8.8
1210,BOS,W,20,4,2,1,1,1,107.7,0.44869999999999993,87.05,12.4,17.4,33.6,11.2,44.8,7.15,NYK,23,6,3,2,2,2,102.95,0.43335,84.85,12.7,16.65,33.35,11.0,44.35,6.85
1211,FWN,L,9,6,3,0,0,0,116.13333333333334,0.44793333333333335,97.8,14.866666666666667,8.266666666666667,35.333333333333336,14.266666666666667,49.6,9.733333333333333,RAP,5,2,1,1,1,1,108.23076923076923,0.44353846153846155,90.15384615384616,11.538461538461538,10.846153846153847,33.46153846153846,13.23076923076923,46.69230769230769,9.923076923076923
1212,CHA,W,21,5,3,0,0,0,118.75,0.48245000000000005,91.05,15.5,15.95,32.2,9.8,42.0,8.75,MIL,27,7,3,1,1,1,114.8,0.46080000000000004,90.45,14.2,17.3,34.9,11.4,46.3,8.15
1213,TEX,L,9,4,2,1,1,1,107.6,0.45206666666666667,88.73333333333333,10.733333333333333,9.866666666666667,32.6,10.266666666666667,42.86666666666667,9.8,RGV,10,6,2,1,1,1,115.85714285714286,0.4510714285714285,95.85714285714286,13.0,10.5,32.57142857142857,18.071428571428573,50.642857142857146,12.142857142857142
1214,DET,W,9,3,2,1,1,1,102.7,0.41859999999999997,88.75,11.45,17.25,34.15,10.05,44.2,7.95,ORL,8,2,0,0,0,0,103.05,0.43920000000000003,86.2,10.55,16.8,33.85,8.95,42.8,7.1
1215,PHX,L,33,7,4,0,0,0,112.55,0.4734,90.7,12.25,14.8,35.1,10.75,45.85,8.55,MIA,29,7,3,0,0,0,107.35,0.45315000000000005,85.95,15.15,14.3,31.6,11.2,42.8,6.3
1216,IND,W,16,2,0,1,1,1,108.0,0.45204999999999995,87.85,10.95,17.75,32.05,11.5,43.55,6.6,UTA,30,8,3,0,0,0,119.8,0.48775000000000013,87.6,15.85,18.65,36.55,10.8,47.35,6.35
1217,DEN,W,19,5,3,0,0,0,108.25,0.4673999999999999,85.85,13.2,15.15,33.55,7.85,41.4,7.05,SAC,20,4,2,0,0,0,108.15,0.4546,87.85,11.7,16.75,33.3,10.1,43.4,6.85
1218,LAL,W,20,4,4,0,0,0,113.05,0.4744,88.55,12.35,16.6,36.15,8.75,44.9,8.05,ATL,19,4,2,0,0,0,112.6,0.46295000000000003,87.75,12.8,18.5,34.4,10.15,44.55,6.7
1219,BKN,L,27,6,2,1,1,1,113.05,0.47445000000000004,89.8,9.5,18.65,35.25,10.8,46.05,7.05,MIL,26,6,3,1,1,1,114.65,0.46345000000000003,90.15,13.8,17.35,35.25,11.4,46.65,8.2
1220,GRG,W,6,4,1,1,1,1,110.64285714285714,0.45907142857142863,86.92857142857143,10.928571428571429,11.5,34.142857142857146,11.642857142857142,45.785714285714285,7.714285714285714,WES,5,4,1,0,0,0,106.06666666666666,0.44553333333333334,87.46666666666667,12.733333333333333,9.333333333333334,30.466666666666665,10.933333333333334,41.4,9.066666666666666
1221,LIN,L,5,4,2,0,0,0,101.86666666666666,0.40626666666666666,93.86666666666666,12.533333333333333,8.4,34.93333333333333,13.533333333333333,48.46666666666667,9.066666666666666,GBO,4,4,3,0,0,0,103.64285714285714,0.46749999999999997,81.14285714285714,12.214285714285714,9.857142857142858,31.785714285714285,9.428571428571429,41.214285714285715,8.642857142857142
1222,CLC,L,6,4,1,0,0,0,110.35714285714286,0.44121428571428567,88.92857142857143,14.214285714285714,10.714285714285714,35.785714285714285,10.928571428571429,46.714285714285715,5.357142857142857,CCG,7,4,1,0,0,0,105.0,0.4627142857142857,86.28571428571429,10.357142857142858,9.285714285714286,35.142857142857146,12.714285714285714,47.857142857142854,9.5
1223,HOU,L,12,2,1,0,0,0,111.3,0.46709999999999996,84.7,14.1,18.3,30.7,10.1,40.8,7.8,DAL,24,6,4,1,1,1,105.2,0.45725,85.2,11.75,15.85,33.25,9.05,42.3,6.7
1224,TOR,W,21,7,4,0,0,0,109.3,0.44135,91.4,12.75,15.85,32.1,12.6,44.7,8.4,UTA,30,8,4,1,1,1,119.25,0.4862,87.55,15.65,18.6,36.6,10.9,47.5,6.5
1225,CHI,W,29,8,5,1,1,1,112.4,0.4768,87.1,12.25,17.15,33.85,8.95,42.8,7.0,WAS,19,4,2,0,0,0,108.4,0.47885,85.65,9.85,16.75,33.1,8.75,41.85,6.2
1226,GLI,L,7,6,3,0,0,0,99.84210526315789,0.4574736842105263,82.52631578947368,7.7368421052631575,10.157894736842104,34.0,10.631578947368421,44.63157894736842,9.736842105263158,MXC,5,2,1,0,0,0,104.73333333333333,0.4464,87.46666666666667,11.466666666666667,9.6,31.733333333333334,12.0,43.733333333333334,10.266666666666667
1227,SCW,W,8,6,3,2,2,2,99.88235294117646,0.41541176470588237,86.0,10.647058823529411,11.176470588235293,36.0,10.117647058823529,46.11764705882353,9.882352941176471,OKL,10,6,3,1,1,1,106.1875,0.4564375,85.75,11.8125,9.625,39.875,10.5,50.375,8.875
1228,OKC,L,14,5,1,0,0,0,100.25,0.4168,87.95,11.2,15.75,34.95,9.4,44.35,7.45,MIN,21,5,2,1,1,1,108.7,0.43889999999999996,90.75,13.45,15.65,33.6,11.8,45.4,7.9
1229,POR,L,14,3,1,0,0,0,108.25,0.4406,86.0,13.0,19.55,31.7,9.85,41.55,7.15,CLE,23,5,1,1,1,1,112.5,0.48129999999999995,87.1,12.95,16.05,36.65,9.8,46.45,6.8
1230,PHI,W,23,6,5,0,0,0,106.25,0.45205,84.9,10.45,19.2,34.3,8.1,42.4,8.1,SAS,18,5,1,0,0,0,114.05,0.47004999999999997,93.35,11.5,14.95,35.95,12.3,48.25,7.15
1231,LAK,L,5,4,0,0,0,0,99.07142857142857,0.4169999999999999,86.42857142857143,10.928571428571429,9.642857142857142,36.42857142857143,8.714285714285714,45.142857142857146,6.642857142857143,CPS,5,5,4,0,0,0,111.6,0.4591333333333333,89.6,10.533333333333333,11.0,34.8,11.933333333333334,46.733333333333334,7.933333333333334
1232,SCW,W,7,5,3,1,1,1,98.875,0.4145625,86.125,10.375,10.8125,36.125,10.3125,46.4375,9.8125,OKL,10,6,4,1,1,1,106.2,0.4603333333333333,85.6,11.666666666666666,9.466666666666667,40.06666666666667,10.133333333333333,50.2,9.133333333333333
1233,MEM,W,28,7,5,1,1,1,112.7,0.46075,91.95,11.15,16.85,35.4,14.0,49.4,10.95,DET,9,3,2,0,0,0,102.9,0.4223,88.0,11.45,17.35,34.0,10.0,44.0,7.95
1234,STO,W,8,4,2,1,1,1,102.46666666666667,0.4228666666666667,92.13333333333334,10.466666666666667,8.6,32.46666666666667,13.133333333333333,45.6,10.333333333333334,BIR,9,7,4,0,0,0,107.53333333333333,0.44559999999999994,86.33333333333333,13.4,10.2,32.93333333333333,9.6,42.53333333333333,9.666666666666666
1235,FWN,L,9,6,3,0,0,0,117.71428571428571,0.4577857142857143,97.64285714285714,15.071428571428571,8.142857142857142,35.357142857142854,14.285714285714286,49.642857142857146,9.785714285714286,RAP,4,2,1,0,0,0,108.66666666666667,0.4446666666666667,89.91666666666667,11.25,11.25,32.333333333333336,13.416666666666666,45.75,10.25
1236,PHX,W,32,7,3,0,0,0,113.25,0.479,89.65,12.15,15.5,34.85,10.2,45.05,8.5,LAC,20,3,2,1,1,1,105.05,0.4587,85.15,11.95,15.3,33.5,8.8,42.3,7.5
1237,NYK,W,22,6,3,1,1,1,102.4,0.42965,84.95,12.4,17.0,33.5,11.3,44.8,6.8,BOS,20,4,2,1,1,1,107.65,0.44365,87.6,12.1,18.05,33.6,11.55,45.15,7.2
1238,SXF,L,4,2,1,0,0,0,104.5,0.42092857142857143,92.0,13.357142857142858,8.571428571428571,33.0,11.214285714285714,44.214285714285715,9.928571428571429,IWA,9,4,3,2,2,2,110.1875,0.45318749999999997,88.25,11.4375,11.875,35.625,12.0625,47.6875,8.9375
1239,NOP,W,14,5,1,0,0,0,109.4,0.44544999999999996,90.1,11.55,17.75,34.7,12.8,47.5,7.7,GSW,34,7,3,1,1,1,107.45,0.4680000000000001,84.6,14.0,14.15,35.25,9.45,44.7,9.0
1240,DEN,L,19,6,3,0,0,0,108.2,0.4673499999999999,85.55,13.35,15.25,33.3,7.9,41.2,7.2,UTA,29,7,4,1,1,1,119.0,0.48549999999999993,87.25,15.7,18.7,36.6,10.85,47.45,6.7
1241,DAL,W,23,5,4,0,0,0,105.95,0.4619,85.3,11.85,15.6,32.75,9.0,41.75,6.75,GSW,34,8,4,0,0,0,109.3,0.47235000000000005,84.5,14.85,14.55,35.3,9.45,44.75,8.75
1242,MIL,L,26,7,4,0,0,0,115.1,0.4726,89.55,13.75,17.05,35.4,11.2,46.6,7.85,TOR,20,6,3,1,1,1,109.1,0.44079999999999997,91.4,12.7,15.8,31.75,12.7,44.45,8.35
